Timestamp,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Strain (με),Temp (°C),Condition Label
2025-04-19 00:00:32,-0.004049167421380176,0.11976693678158377,9.857635776935622,109.07017425108936,23.273269395170697,0
2025-04-19 00:00:33,-0.08756707337498845,0.1941587819108223,9.860547015916664,110.35411931490641,20.741382010771858,1
2025-04-19 00:00:34,0.2467634736309567,-0.14495593868981219,9.916020990749889,101.17968443179194,23.785928768375868,0
2025-04-19 00:00:35,-0.36625309499130665,0.47219602898700985,10.085966003891109,108.93745001605396,26.435054779578486,0
2025-04-19 00:00:36,0.5905586377309183,-0.36772969890070234,9.849241596717878,153.1490159828447,26.633001304751456,2
2025-04-19 00:00:37,-0.10913985517188324,-0.43931246406294605,9.75910363742925,163.40927541993142,27.216879822607442,2
2025-04-19 00:00:38,-0.3984558146695291,0.06733554556799161,9.8074425687808,80.74534869430775,24.96654957442292,0
2025-04-19 00:00:39,0.059058370760737056,0.3141294907836463,9.63309240951109,95.86777440607906,23.96667168613689,0
2025-04-19 00:00:40,0.3957224601954797,0.5051783074373606,9.740528686891095,142.20432339178444,25.307138323602675,1
2025-04-19 00:00:41,0.30242292048199865,-0.137665278860682,9.76907175618869,133.1394592193687,26.148817419220922,1
2025-04-19 00:00:42,0.3354325513607517,0.3236042500293887,9.757591160206541,148.2693746087213,,2
2025-04-19 00:00:43,0.08584552381765163,-0.011552540850212163,9.825235487203372,134.48432808581586,25.44947153175602,1
2025-04-19 00:00:44,-0.4435565971102282,-0.05178818998224589,9.72775800676178,114.29219581273236,26.398652306432002,0
2025-04-19 00:00:45,-0.2159532625184126,0.2650979812460017,9.922103066732447,59.00117442845044,24.377349566554944,0
2025-04-19 00:00:46,-0.13819163128793624,0.19569686352402588,9.81002070649182,123.18148129911796,26.051050918180877,0
2025-04-19 00:00:47,0.3171366678656747,-0.4729176470952748,9.809069967886138,93.27490522637856,29.221981666708828,0
2025-04-19 00:00:48,0.10308548687053842,0.4429621049177687,9.777210528348709,108.5097986648046,24.843485810519663,0
2025-04-19 00:00:49,-0.5289120466088202,0.41402740624423545,9.825519068385898,123.94493847290455,25.589960575007986,0
2025-04-19 00:00:50,0.0972251908184385,-0.18766881045285883,9.892509826466764,72.56652605539068,23.892914374507914,0
2025-04-19 00:00:51,0.043423467602132046,0.1187410600312227,9.723286978428911,115.81117995144906,25.271876743903075,1
2025-04-19 00:00:52,-0.2030766000917876,0.14820905588482164,9.744188351092475,94.2290260824859,25.690407437473457,0
2025-04-19 00:00:53,0.18350288665226036,0.07820212974717212,9.779627397122335,84.32492957751143,25.292263510405206,0
2025-04-19 00:00:54,0.3092998567487853,-0.16509154615362603,9.67541290765268,134.69873151673616,23.470457020436715,0
2025-04-19 00:00:55,,-0.20148701038141545,9.72807421402785,82.86455812346415,25.309542656988175,0
2025-04-19 00:00:56,0.13012459625324097,-0.007666221297433583,9.762377912645535,118.88906441026266,27.193293908076456,1
2025-04-19 00:00:57,-0.09276371275536437,0.3518187057778094,9.897438918071273,104.08778063205953,25.67295364677179,0
2025-04-19 00:00:58,0.834816022057937,0.1630800463783297,9.836256132900193,135.95700947847823,27.511354107307376,2
2025-04-19 00:00:59,0.29266353813670776,-0.11118429962583178,9.829358991136756,92.08638576487472,24.644482044981057,0
2025-04-19 00:01:00,-0.14375227135358698,0.23150961319450342,9.895089796216798,106.3490652250035,26.124850359135564,0
2025-04-19 00:01:01,-0.055697692999145135,-0.8545627861890226,9.796262821160061,93.34279191234978,25.41890175732479,0
2025-04-19 00:01:02,-0.33190049220180845,0.344629710111631,9.84904648499289,98.13226282200104,23.57363390546915,0
2025-04-19 00:01:03,-0.3892831808185979,-0.5219141336334299,9.799677824706752,119.41335775103258,25.477781507198312,1
2025-04-19 00:01:04,0.2437577467182594,-0.10873228242093964,9.836536234939963,69.71059381638466,23.512455004839534,0
2025-04-19 00:01:05,0.5707710862459899,,9.751724134238842,136.43186422678477,24.05067958767281,1
2025-04-19 00:01:06,-0.021603036474100154,-0.3884044427162717,9.566118284172358,135.09866143294482,25.28399246093856,0
2025-04-19 00:01:07,0.7713626258081157,0.3482480362135558,9.79657208378137,130.36803261566877,25.445866410070185,1
2025-04-19 00:01:08,0.10849080751429024,-0.1403103603935674,9.952274813609995,104.50528234495098,23.216151302384308,0
2025-04-19 00:01:09,-0.016602093045508082,0.10395116451921473,9.90262154022416,143.85445510233717,26.580978656774313,1
2025-04-19 00:01:10,0.10841868165252418,-0.01407617366375522,9.906539748459117,74.61339006906601,25.85800941745071,0
2025-04-19 00:01:11,0.46141096993979075,0.14311224816693643,,134.0502931625921,23.942907346583674,0
2025-04-19 00:01:12,-0.010747811732985462,0.023046567318076607,9.818865759096145,104.04657592845604,22.693622805326235,0
2025-04-19 00:01:13,1.1900366111549334,-0.3848976672565709,9.82973157074056,192.6371379817822,26.503614332354154,2
2025-04-19 00:01:14,-0.7859235312269233,0.298880045834142,9.748234810456566,85.33934008952022,24.33108442920826,0
2025-04-19 00:01:15,0.24657075131256714,-0.14812697494839375,9.778392714397295,136.3612384511565,25.169710685579535,0
2025-04-19 00:01:16,0.24801051205704888,-0.46697456959792527,9.871577114977114,145.50310988069566,,1
2025-04-19 00:01:17,-0.08970220513976024,-0.12843454828977374,9.930388443716883,111.06080171704717,21.988814708882487,0
2025-04-19 00:01:18,0.027528232960650687,0.45022793719029325,9.796055372431901,104.68048908706297,24.41747959254826,0
2025-04-19 00:01:19,-0.5962706743802678,0.25506652263404783,9.764981073514859,95.02942763851101,24.54157133339753,0
2025-04-19 00:01:20,-0.06590156635125358,-0.10459564032235776,9.81005279588566,124.01063316947744,25.95049153716109,0
2025-04-19 00:01:21,0.43876944507989346,-0.10477731129552863,9.870120674892911,162.80719739696093,23.735044322191982,2
2025-04-19 00:01:22,0.7117845342833502,-0.09649051536521479,9.665614518386647,90.65860592825695,27.51801201005885,1
2025-04-19 00:01:23,-0.1554810654820942,,9.580381904686277,77.65627076585994,22.132539174022366,0
2025-04-19 00:01:24,0.09450071856733411,0.114580635669466,9.754946315050843,156.28308495614505,,2
2025-04-19 00:01:25,-0.15052711307536096,0.12901249415732088,9.687928757408585,106.1999796633111,24.663521543682844,0
2025-04-19 00:01:26,0.27462063531062225,0.30908503620955263,9.75918598023527,98.86823022200208,26.289377308515334,0
2025-04-19 00:01:27,0.09862533289790533,0.07163674770795406,9.795221968118254,124.37941579587326,25.1197022260881,0
2025-04-19 00:01:28,-0.15892806113011163,,9.764675159097699,60.977962719227506,26.709333304038203,0
2025-04-19 00:01:29,0.1539802299340068,-0.05890495472549348,9.955246753447074,102.87175873010321,24.418957053170782,0
2025-04-19 00:01:30,0.2791591968865393,-0.021480377824219184,9.842674476460232,123.6404154922569,24.21945059199818,2
2025-04-19 00:01:31,0.49396540264997213,-0.011166670952952477,9.840047435961083,145.19424590968336,27.130756430906594,1
2025-04-19 00:01:32,-0.2106159281632057,0.21828886309109394,9.87222071440434,98.11082571115995,24.829779031176788,0
2025-04-19 00:01:33,-0.09829864397933046,0.01558376574218983,9.696116688221924,108.39219944048236,25.332337710436317,0
2025-04-19 00:01:34,0.10922691216478253,0.21979202316467375,9.913911178742028,112.72234078820468,26.852127871067193,1
2025-04-19 00:01:35,-0.16201892191011846,-0.024214974032574697,9.802423571346454,185.589298633155,25.05052261123902,2
2025-04-19 00:01:36,0.2291466046461757,0.023590557094827175,9.877048061724121,150.83449328117703,25.893236346458885,1
2025-04-19 00:01:37,0.0783165816539668,-0.5994602053596323,9.702814276695985,111.67088606023775,24.115157865305665,0
2025-04-19 00:01:38,0.034087090947413745,0.2748983024107444,9.654624123398394,127.40965506273119,24.801745966533442,1
2025-04-19 00:01:39,-0.07037614001254407,0.10394654276939781,9.891788965802503,111.59714570590265,25.108418448076435,0
2025-04-19 00:01:40,-0.42461122261512424,0.29940303295789567,9.847640952609753,85.86214864025303,22.749667207829596,0
2025-04-19 00:01:41,-0.1261935968296077,-0.8688766134581067,9.71979484456425,117.11111318041424,23.831744435769348,0
2025-04-19 00:01:42,-0.10281435495803085,0.6265124114342182,9.723033691872532,132.9896178864784,27.026609338619707,0
2025-04-19 00:01:43,-0.24068318076648565,-0.04187688844655212,9.922543478441478,121.41221119958372,26.329286782877194,0
2025-04-19 00:01:44,-0.04838571349980274,0.33245484502125494,9.691058810713267,85.40795060385182,24.90604063400915,0
2025-04-19 00:01:45,0.12121525704436151,-0.31197177813765925,9.974267295325596,107.22834634546206,25.36468518776934,0
2025-04-19 00:01:46,0.7549534283668127,0.1838321715187709,9.719937926535213,104.13716912482704,24.558636241545315,1
2025-04-19 00:01:47,0.05237334384955169,-0.31602466895209685,9.873839192560839,111.44780622351351,27.034875078741972,0
2025-04-19 00:01:48,0.07726511721682931,-0.18713068820874154,9.777138152425103,109.01206825725077,24.699471133308755,0
2025-04-19 00:01:49,-0.022333774729850164,0.5742094061600358,9.870318743108236,62.60367320935672,25.34776313820227,0
2025-04-19 00:01:50,-0.06875630278442035,-0.05720472022900397,9.755588599788581,136.76432312175274,27.799339932798976,2
2025-04-19 00:01:51,-0.007954162634765062,0.06522986195391686,9.79372070939277,94.33722206512466,23.83394277273114,0
2025-04-19 00:01:52,0.01806906298230793,0.2610203192066263,9.814091917539573,93.98280505718347,27.33818377674534,0
2025-04-19 00:01:53,0.7389726337455859,0.1487045663917814,9.709781254421854,75.8104612916239,22.704307885384935,0
2025-04-19 00:01:54,0.2785049509341712,0.045125671543072926,9.884082434542012,137.77957458704367,27.444463196669197,1
2025-04-19 00:01:55,0.5431744353529119,0.10948830073986762,9.758678643352843,165.02947217881024,25.381176811887652,2
2025-04-19 00:01:56,-0.010413530911572993,0.7210246755714825,9.787140008465999,96.11461736042962,24.635951878262077,0
2025-04-19 00:01:57,-0.3506034112858596,-0.017285639110075617,9.71056506253915,84.88416999683274,22.164984743225585,0
2025-04-19 00:01:58,0.6222099681078874,0.06032971401449025,9.55376663412047,180.97414252833127,25.72808467537741,2
2025-04-19 00:01:59,0.22557990980603224,0.3151963188022836,9.790897223739984,133.10814226176592,23.440290203459675,0
2025-04-19 00:02:00,0.23730958411291406,0.33165777988739514,10.051261542161292,90.32877032306926,24.08853048193979,0
2025-04-19 00:02:01,-0.2728162364384217,0.35610909166811405,9.888460428789802,87.75666165690359,24.79403355131668,0
2025-04-19 00:02:02,0.4208382932808297,,9.808073962026562,109.82415330823993,,0
2025-04-19 00:02:03,-0.42055531883768427,-0.34290147381914504,9.783710917079175,92.83941240506027,25.31140502710094,0
2025-04-19 00:02:04,0.1760571281400811,0.49002945969032874,9.812246589281205,97.21205598673532,25.461514980101672,0
2025-04-19 00:02:05,0.6571366877429935,-0.34390361790560636,9.86471191151752,114.79306303449343,23.356720916731657,0
2025-04-19 00:02:06,0.23970091527641424,0.09079063957170996,9.691918718469116,121.81287824985415,24.468855001948825,2
2025-04-19 00:02:07,-0.16988931888083156,-0.22628275500580736,9.921432169466888,126.36604649705339,27.69808752752697,0
2025-04-19 00:02:08,0.039427940179746004,-0.019241503977897763,9.881538131544126,131.45361048658683,23.89719844785513,1
2025-04-19 00:02:09,-0.15104269623485975,0.09862872309104412,9.881818572570793,91.7701371087564,27.484312378085942,0
2025-04-19 00:02:10,-0.4651990293198398,0.09640716463508192,9.853847573880973,98.21531691557102,24.6354082016787,0
2025-04-19 00:02:11,0.020568892441808196,0.12657622627058543,9.811961665769399,99.24858710041038,25.003431904215255,0
2025-04-19 00:02:12,0.47019132489318605,0.4841133807175941,9.877286123596683,125.3759739311015,26.991707758116867,2
2025-04-19 00:02:13,0.2829499282535839,0.13606029045419393,9.869181413374138,159.8987645490647,26.907838632907985,1
2025-04-19 00:02:14,-0.2758272702701409,,9.774595928905898,100.82651264541236,24.83378115958137,0
2025-04-19 00:02:15,0.7008147726128622,0.2892261504865072,9.75263982271031,138.8600426089475,24.41763541971769,1
2025-04-19 00:02:16,-0.2349759877008711,0.35684114667739214,9.820185629526199,119.03099541148086,24.91611932721668,0
2025-04-19 00:02:17,0.16406995941496,-0.3682823445410977,9.96490201514952,139.576750848794,25.76018140322161,2
2025-04-19 00:02:18,0.23166040694083445,0.1792200209549574,9.68608929243461,139.46943798070458,26.336955530304632,1
2025-04-19 00:02:19,0.27494009565094063,0.2103518226932695,9.663247473424757,154.64717818202413,25.733751666128065,2
2025-04-19 00:02:20,0.06823798038123882,-0.08926905100799758,9.826476084123652,116.93541550432988,25.92832944703473,0
2025-04-19 00:02:21,0.3921428262847284,0.4127120439934858,9.815088770185602,57.45545159297009,27.457539598406413,0
2025-04-19 00:02:22,-0.4822449703683682,-0.045016676109758014,,98.01811399517462,25.571964418397176,0
2025-04-19 00:02:23,0.05539015755969126,0.03767293604146268,9.83439531979085,87.94358688432077,25.46747928400717,0
2025-04-19 00:02:24,0.07796483827452706,-0.05192154728516088,9.78767977453652,108.64525901268311,22.7216337623649,0
2025-04-19 00:02:25,0.2345468615331931,0.00467371427444026,9.958986343860209,109.40088374736405,21.053904794756406,0
2025-04-19 00:02:26,,-0.32888252606856055,9.649909602152348,85.84748210355949,25.58256359384525,0
2025-04-19 00:02:27,-0.3961369839252829,-0.4320152647782883,9.727150297521975,85.75652271647913,24.857763653078692,0
2025-04-19 00:02:28,0.15658246968506928,0.4783515189674916,9.799674523985097,97.78669262885342,24.227825987627888,0
2025-04-19 00:02:29,0.08909540196995581,-0.25408840449549835,9.645681118884584,82.06715545369583,25.365295306279517,0
2025-04-19 00:02:30,1.1606018735984291,-0.2974177048368921,9.792414559556793,176.83967390904255,25.4122168733892,2
2025-04-19 00:02:31,0.1039344628490927,-0.6460170340811144,9.976147016572803,92.61585599105108,26.69167037595085,0
2025-04-19 00:02:32,-0.20400741647354723,-0.19168852430685066,9.812088648829597,41.86023561356717,25.129166302388466,0
2025-04-19 00:02:33,0.17753100680540895,-0.3969269380222495,9.83307009057187,122.50355886756388,23.87961507239475,1
2025-04-19 00:02:34,0.08792174198960437,0.4926045480409107,9.683983523482743,79.22912358312055,26.485249358438935,0
2025-04-19 00:02:35,-0.21430542540791034,0.30294512680279023,9.748363859196052,67.37448369078109,24.674303387580697,0
2025-04-19 00:02:36,0.559732353343427,-0.20644510355331713,9.772480361967606,75.25146723554855,25.78980502550846,0
2025-04-19 00:02:37,0.14214987627353626,0.6757307416032926,9.778228490324377,102.18816943665941,24.2838839407108,0
2025-04-19 00:02:38,0.029530356782125122,0.2945296460974783,9.938164379500378,186.57281656496463,25.14682699932309,2
2025-04-19 00:02:39,0.19696608259014892,-0.09744941505258674,9.865769106072513,106.26368947729961,25.126252345278544,0
2025-04-19 00:02:40,-0.29240450106819643,-0.7498217144620719,9.698854204306297,87.86993223568521,25.019242965315527,0
2025-04-19 00:02:41,0.2361253811227356,0.6872827717772225,9.834650477843201,109.11808390341406,25.71974055305025,0
2025-04-19 00:02:42,0.34757867370222123,-0.4168717400290788,9.859822174849679,90.81819379562016,24.597031370035385,0
2025-04-19 00:02:43,-0.09322502938404426,-0.4936196240870675,9.924014903852127,116.1079926167371,22.245460324344403,1
2025-04-19 00:02:44,0.28901283877329653,0.30677112960289205,9.968054068656837,76.91274663534031,24.350839174617416,0
2025-04-19 00:02:45,0.12383427808094949,0.7319257219017818,9.708490580817214,64.96342386496562,26.190727700715723,0
2025-04-19 00:02:46,0.246618047998347,0.41528184555315545,9.728914248878967,92.20152586881109,24.55393588113534,0
2025-04-19 00:02:47,0.5690378947961842,0.16917273601570787,9.684242214108538,103.16106979840264,24.630424896228178,0
2025-04-19 00:02:48,-0.07361643480086115,0.17842630249958577,9.786598014089302,98.0675265997022,26.479564758858906,0
2025-04-19 00:02:49,0.035112372093004385,0.2560246676340923,9.856635837444633,121.68066144105282,23.932040159111615,1
2025-04-19 00:02:50,-0.1647131678865224,0.22767857693602953,9.908733451658911,111.08507878606437,22.68579517263565,1
2025-04-19 00:02:51,-0.021061429182347713,0.08435742719081274,9.802404897635748,172.1649238336994,24.859945951007205,2
2025-04-19 00:02:52,-0.04548792961795092,0.03126033118556282,9.778015247674515,103.6573616010683,24.273739073126894,1
2025-04-19 00:02:53,0.10234559244499317,-0.018777938369856723,9.825175799224874,115.52055827686951,,0
2025-04-19 00:02:54,0.08300723979900572,-0.22618937666000288,9.726485709836998,79.9556596214655,24.736932316151965,0
2025-04-19 00:02:55,0.3963480727633015,-0.08420252306003222,10.018953872169478,114.9512952529393,25.737258470870174,1
2025-04-19 00:02:56,0.1738025363240499,-0.5078870442586156,9.649233897288195,,24.986067157648275,1
2025-04-19 00:02:57,0.5729165203988767,-0.029501888038424965,9.828474057889572,119.97195706228726,25.460471609029355,1
2025-04-19 00:02:58,-0.07939704997138682,-0.2965773321452752,10.012360621922964,119.50624916955958,27.720111547773136,0
2025-04-19 00:02:59,0.8160507499768856,-0.33107679516473126,9.810679984456,110.31256176887914,24.485681707663655,0
2025-04-19 00:03:00,0.5120407840482181,0.05396824534604353,9.790996096499851,149.5684422405607,25.417522951967005,1
2025-04-19 00:03:01,0.06565575403592877,0.4176006859033798,9.774255457718958,140.44285091867872,24.2361799561013,1
2025-04-19 00:03:02,0.11177165309276593,0.27549498180069387,9.79196083182376,137.92660342939263,23.833499863573557,2
2025-04-19 00:03:03,0.1447417245729556,-0.47115018108695306,9.947284847467653,93.38421551344885,24.122638519873345,0
2025-04-19 00:03:04,-0.06703883559775527,-0.29688844097110123,9.58881380886705,84.39601741765074,24.28186214271747,0
2025-04-19 00:03:05,0.2142001482276276,0.28223135639646474,9.963343370129634,126.6114980807808,25.539213696320687,0
2025-04-19 00:03:06,0.28530077656655817,-0.29474621806149287,9.667604284754987,106.06422707147377,28.523613680051135,1
2025-04-19 00:03:07,-0.021848673797061832,-0.06738994499910737,9.783334767076559,117.87395378778221,23.92593484558624,0
2025-04-19 00:03:08,-0.25403811542052146,0.16501562970736555,9.767075557970134,117.85907740217539,24.375062041576808,0
2025-04-19 00:03:09,-0.0744184461891717,-0.2905033364590906,9.868855326977073,196.59240403432176,25.576747999194097,2
2025-04-19 00:03:10,-0.1339544856201063,0.03161265184378797,9.650187564811626,91.80626814741005,25.59369827306462,0
2025-04-19 00:03:11,0.3871477479072172,-0.4002076484754613,9.856217266608194,144.24644319160325,25.395326217932176,1
2025-04-19 00:03:12,0.06422812323906119,-0.18041029318536408,10.012430962328686,145.63303673077684,26.926143690922174,0
2025-04-19 00:03:13,-0.2390679231860771,0.0959345802427611,9.673682599540719,117.64716646132607,,1
2025-04-19 00:03:14,0.0519542777553546,-0.4778981200595008,9.82897061676104,69.2991950493528,21.41960519470649,0
2025-04-19 00:03:15,0.5382868907390991,0.13214242138811969,9.74380178222034,122.39979932184472,24.938412192576997,2
2025-04-19 00:03:16,0.2765072708647786,-0.005891339678004364,9.852588720619304,174.25424057722662,27.826134639267995,2
2025-04-19 00:03:17,0.04611753178365837,0.1657469863251443,9.811914777741576,62.33699583882832,22.651527952591607,0
2025-04-19 00:03:18,0.017462615533799967,0.06717424021939843,9.745851309095569,92.55361894124154,20.488551490459365,0
2025-04-19 00:03:19,-0.34289108934918694,0.40924212899215323,9.858787228487108,108.74626374077921,25.856769109328813,0
2025-04-19 00:03:20,0.10733620810448498,0.03756735079437218,9.990434810978675,103.70351073659828,25.36548583555407,0
2025-04-19 00:03:21,0.27717084919222135,-0.1288216623375759,9.790909620827271,138.50889728368344,23.364687389800856,1
2025-04-19 00:03:22,0.3249153729525831,0.03668925090968513,9.881975794214819,104.44579711601708,23.521690598918607,0
2025-04-19 00:03:23,0.31614061561047085,0.16298940871091636,9.680672704212885,125.57731626626787,23.54538442054799,0
2025-04-19 00:03:24,-0.4133008103871273,0.014658021097711298,9.714356362318199,80.95367238522405,25.16580297621091,0
2025-04-19 00:03:25,0.04575902062616649,0.012177507361164715,9.857240627788038,116.46009723082938,24.06052708572549,1
2025-04-19 00:03:26,0.4584981197944751,-0.2105975063420266,9.958411602853596,144.54681109458352,25.93219557155561,2
2025-04-19 00:03:27,0.15413578527366265,-0.19887027526528445,9.845561334878566,116.60383623725221,20.718060005643412,0
2025-04-19 00:03:28,0.15451430589181436,-0.420781581539908,9.778694196947685,118.00797176790127,23.7147222023083,0
2025-04-19 00:03:29,1.1558194471964163,0.5248730229560817,9.809929140542335,109.02450638637016,23.310919058633424,0
2025-04-19 00:03:30,0.17126715320795008,-0.3731589706173855,9.684959226603029,123.66987333779855,24.615488982441263,0
2025-04-19 00:03:31,0.3406696920541797,-0.2078715593387722,9.870451532635537,76.43918265247238,24.19292836226479,0
2025-04-19 00:03:32,0.2862005290479607,-0.21552217967075923,9.898233306232342,133.34448223102274,26.19676566984365,0
2025-04-19 00:03:33,0.1954173753917394,0.2684773130833324,9.764790966716692,130.46477243424516,22.210994842509912,0
2025-04-19 00:03:34,-0.09458077339210368,-0.08848490348760833,9.762995785224051,114.71243994491493,25.06823721449613,0
2025-04-19 00:03:35,0.22769076614798023,0.3743226218021201,9.836587822965205,135.6359781754212,25.83750463481756,0
2025-04-19 00:03:36,-0.23184756436127152,-0.20204718727316054,9.766328026395941,66.86753584644453,27.784971154842932,0
2025-04-19 00:03:37,-0.07104558202200266,0.08369824866714058,9.803386738537418,89.51103727474697,24.277351043359786,0
2025-04-19 00:03:38,0.09246874278777414,-0.2506041159779272,10.019972178916651,115.29393078636096,25.486687906528775,1
2025-04-19 00:03:39,0.1428214283744628,0.6435447383320164,9.7852974299254,144.42958647514686,22.294205811156452,1
2025-04-19 00:03:40,0.6943975700020526,-0.35627952570885385,9.774165984797879,78.99718520795709,21.412065693530465,0
2025-04-19 00:03:41,-0.5601795577775244,0.09294621306810825,9.745245819436484,115.14990298674971,26.26716156367255,0
2025-04-19 00:03:42,0.43800720418809286,0.19013306427962953,9.884419197149994,157.41072287993427,24.991659559527893,1
2025-04-19 00:03:43,-0.46454848157700157,0.12413972923544947,9.79187758267819,173.90405800167997,28.463997005439168,2
2025-04-19 00:03:44,-0.14157955973683004,-0.05558629766331249,9.745062696167858,,22.939895666545375,0
2025-04-19 00:03:45,0.32668517909020983,-0.03894620992002785,9.942130403227301,80.24253318198501,25.77985320929313,0
2025-04-19 00:03:46,0.01928400572863883,0.01314344159373288,9.951960300451365,83.0629806774927,27.80322676081578,0
2025-04-19 00:03:47,-0.3233234333787918,-0.04410060048854658,9.74995764342613,124.99237810593334,25.6295584125359,0
2025-04-19 00:03:48,-0.21459111277799045,0.28916373503847287,9.623346004863938,115.58698007810665,25.414872258386573,0
2025-04-19 00:03:49,0.20387932468040273,0.6631569004774054,9.910751368983693,99.21960961244912,25.012834121236526,0
2025-04-19 00:03:50,-0.219109989515141,-0.16724753550235008,9.741537017424,91.6418090846822,22.643677814311133,0
2025-04-19 00:03:51,0.06493757687459245,-0.41094089387372335,9.889062559916278,59.48384253777246,,0
2025-04-19 00:03:52,0.013671551971144134,-0.026484614505376446,9.612989618228816,78.58295162631123,24.0837135402924,0
2025-04-19 00:03:53,-0.19548010428174512,,9.89925973382993,138.22838174279445,25.756724884574524,0
2025-04-19 00:03:54,0.6431832267975977,-0.24110237039091922,9.688882807071922,74.39088857995067,22.65544854014312,0
2025-04-19 00:03:55,0.19017570669540337,0.49173504163322024,9.883076411906654,103.78959642442162,23.23081050323833,0
2025-04-19 00:03:56,-0.6075427759972821,0.5033102442229321,9.811427306783644,120.14887946390397,27.152631098833353,0
2025-04-19 00:03:57,0.3231656352348686,-0.16607647251239838,9.714606058060337,104.90154663995415,24.479046566563234,1
2025-04-19 00:03:58,-0.1985359394305164,0.1706949237555826,9.769296368707323,103.69420949562166,27.179913214063816,0
2025-04-19 00:03:59,0.305682345522567,0.4885189869385614,9.87863184569567,148.7583107502131,24.882654011412225,1
2025-04-19 00:04:00,-0.03351164629906733,-0.11373832229624611,9.820589445311525,160.24998643814502,24.07328629261198,2
2025-04-19 00:04:01,-0.034420932440069704,-0.06107410803070853,9.86844129804725,157.36806111333536,26.33810139959758,0
